19925565-2;BROMHEXINA 4 MG  5 ML JARABE NINOS;CAJA CON UN FRASCO DE VIDRIO TIPO 3, COLOR AMBAR POR 120ML;R05CB02;BROMHEXINA;INVIMA 2018M-0000951-R2;BROMHEXINA CLORHIDRATO;ORAL
19925588-8;ZENTIUS COMPRIMIDOS RECUBIERTOS 20 MG;MUESTRA MeDICA: CAJA POR 15 COMPRIMIDOS EN BLiSTER ALUMINIO-PVCACLAR.;N06AB04;CITALOPRAM;INVIMA 2021M-0000828-R2;CITALOPRAM EQUIVALENTE A 25MG DE CITALOPRAM BROMHIDRATO;ORAL
19926282-4;EBASTINA 0.1% SOLUCION;FRASCO VIDRIO AMBAR X 120 ML.;R06AX22;EBASTINA;INVIMA 2002M-0000911;EBASTINA BASE;ORAL
19926311-1;LURANTAL 10 MG;BLISTER EN PVCPEPVDC-ALUMINIO POR 10 CAPSULAS (CAJA POR 30 CAPSULAS);D10AD04;ISOTETRINOINA;INVIMA 2002M-0001083;ISOTRETINOINA;ORAL
19926483-8;TRACTAL 2;Muestra medica: Caja por 30 comprimidos en blister AluminioPVC.;N05AX08;RISPERIDONA;INVIMA 2020M-0000893-R2;RISPERIDONA;ORAL
19926496-2;CANCIDAS 70 MG;Caja por frasco-vial de vidrio incoloro tipo I de 10mL con liofilizado, tapon de liofilizacion de butilo gris, sello de aluminio;J02AX04;CASPOFUNGIN;INVIMA 2019M-0001001-R2;ACETATO DE CASPOFUNGINA 83,9MG EQUIVALENTE A  CASPOFUNGINA  BASE  ANHIDRA;INTRAVENOSA
19926683-4;TRIMETOPRIMA SULFAMETOXAZOL (80 - 400) MG  5 ML.;FRASCO DE VIDRIO, COLOR AMBAR TIPO III  POR 120 ML;J01EE01;SULFAMETOXAZOL Y TRIMETOPRIM;INVIMA 2002M-0001011;SULFAMETOXAZOL TRIMETOPRIMA;ORAL
19925985-3;RANITIDINA INYECTABLE;CAJA POR 10 AMPOLLAS POR 2 ML. CU;A02BA02;RANITIDINA;INVIMA 2001M-0000848;RANITIDINA CLORHIDRATO EQUIVALENTE A RANITIDINA;PARENTERAL
19926000-3;ALENDRONATO 10 MG;CAJA POR 50 TABLETAS EN BLISTER FOIL DE ALUMINIO RECUBIERTO CON PVC TRANSPARENTE.;M05BA04;ALENDRONICO aACIDO;INVIMA 2001M-0000879;ALENDRONATO DE SODIO TRIHIDRATO 13,05 MG  EQUIVALENTE A  ACIDO ALENDRONICO;ORAL
19926018-1;TRESEFE TABLETAS;DISPENSADOR POR 36 SOBRES X 4 TABLETAS;A06AB57;CASCARA COMBINACIONES;INVIMA 2001M-0000861;CASCARA SAGRADA ESTRACTO SECO DE RUIBARBO;ORAL
19926049-2;SULFATO DE MAGNESIO 20 %  SOLUCION INYECTABLE;CAJA POR 100 AMPOLLETAS POR 10 ML CADA UNA.;A06AD04;MAGNESIO SULFATO;INVIMA 2002M-0001051;SULFATO  DE  MAGNESIO  HEPTAHIDRATADO;INTRAVENOSA
19925306-10;MEJORAL 200 TABLETAS RECUBIERTAS;CAJA POR 50 TABLETAS EN TIRAS SOBRE EN TIRAS DE POLIPAPERLAMINADO;M01AE01;IBUPROFENO;INVIMA 2012M-0001647-R1;IBUPROFENO;ORAL
19925306-6;MEJORAL 200 TABLETAS RECUBIERTAS;CAJA POR 10 TABLETAS EN TIRAS DE POLIPAPERLAMINADO;M01AE01;IBUPROFENO;INVIMA 2012M-0001647-R1;IBUPROFENO;ORAL
19925335-1;VANCOMICINA 500 MG INYECTABLE INTRAVENOSO;CAJA POR 1 FRASCO AMPOLLA DE VIDRIO TIPO I;J01XA01;VANCOMICINA;INVIMA 2002M-0001000;VANCOMICINA CLORHIDRATO EQUIVALENTE A VANCOMICINA;INTRAVENOSA PARENTERAL
19925458-3;CLAMICIL 1 G BID TABLETAS RECUBIERTAS;MUESTRA MEDICA CAJA CON FRASCO DE POLIETILENO BLANCO Y TAPA BLANCA DE POLIPROPILENO POR 2 TABLETAS RECUBIERTAS.;J01CR02;AMOXICILINA E INHIBIDOR ENZIMATICO;INVIMA 2011M-0000798-R1;AMOXICILINA TRIHIDRATO 1035,50 MG  EQUIVALENTE A AMOXICILINA CLAVULANATO DE POTASIO 296,91 MG EQUIVALENTE A ACIDO CLAVULANICO;ORAL
19925709-2;SEX-MEN TABLETAS 50 MG;CAJA POR 1 BLISTER POR 2 TABLETAS;G04BE03;SILDENAFIL;INVIMA 2001M-0000859;SILDENAFIL CITRATO 70,22 MG EQUIVALENTE A  SILDENAFIL BASE;ORAL
19925802-2;CETIRIZINA TABLETAS.;CAJA PLEGADIZA CARTULINA CON 15 TABLETAS EN BLISTER PVCALUMINIO POR 5 TABLETAS CU.;R06AE07;CETIRIZINA;INVIMA 2001M-0000852;CETIRIZINA DICLORHIDRATO;ORAL
19925810-7;PIROXICAM 20 MG CAPSULAS;FRASCO PLASTICO POR 100 CuPSULAS, EN CAJA DE CARTAN.;M01AC01;PIROXICAM;INVIMA 2002M-0001196;PIROXICAM;ORAL
19925811-3;PIROXICAM 10 MG CAPSULAS;CAJA DE CARTON CON FRASCO EN POLIETILENO DE ALTA DENSIDAD POR 20 CAPSULAS.;M01AC01;PIROXICAM;INVIMA 2002M-0000920;PIROXICAM;ORAL
19925842-3;DIPIRONA DE 2.5 GRAMOS 5 ML SOLUCION INYECTBLE;CAJA X 100 AMPOLLAS. CADA AMPOLLA POR 5ML CONTIENE 2,5 G DE DIPIRONA;N02BB02;METAMIZOL SODIO;INVIMA 2002M-0000976;DIPIRONA (METILMELUBRINA);PARENTERAL
19926092-1;VITAMINA E 400 U.I.;FRASCO DE POLIETILENO DE ALTA DENSIDAD, COLOR BLANCO POR 100 CAPSULAS;A11HA03;TOCOFEROL (VIT E);INVIMA 2002M-0000944;VITAMINA E(DL ALFA TOCOFEROL ACETATO);ORAL
19926149-1;POSTERISAN UNGUENTO;TUBO COLAPSIBLE DE ALUMINIO POR 25 G EN CAJA PLEGADIZA DE PROPALCOTE 280;V08AA05;EXTRANEAL;INVIMA 2002M-0000916;CULTIVO ESTANDARIZADO BACTERIAL (BCS) (CONTIENE 3,3X10 A LA 10 DE ESCHERICHIA COLI EN 0,33 G DE FENOL LICUADO);TOPICA  EXTERNA
19926153-1;VITAMINA C 500 MG TABLETAS MASTICABLES;CAJA POR 50 TABLETAS;A11GA01;ACIDO ASCORBICO (VIT C);INVIMA 2012M-0000897-R1;ACIDO ASCORBICO 90% GRANULADO ASCORBATO DE SODIO (AMBOS EQUIVALENTES A 500MG DE VITAMINA C);ORAL
19926191-1;GLUCOSAMINA (SULFATO DE GLUCOSAMINA 250MG) NATURAL SYSTEMS;FRASCO EN KODAPACK PET COPOLIESTER 9921, COLOR AZUL, POR 60 CAPSULAS;M01AX05;BENZIDAMINA;INVIMA 2003M-0002140;GLUCOSAMINA SULFATO;ORAL
19926691-6;VALTAN 80 MG;CAJA POR 2 CAPSULAS EN BLISTER DE PVDCALUMINIO.;C09CA03;VALSARTAN;INVIMA 2018M-0001059-R2;VALSARTAN;ORAL
19926692-4;VALTAN 160 MG CAPSULAS;BLISTER DE PVCALUMINIO POR 10 CAPSULAS, EN CAJA POR 10 CAPSULAS;C09CA03;VALSARTAN;INVIMA 2012M-0001057-R1;VALSARTAN;ORAL
19926701-3;CELECOXIB 200 MG CAPSULAS;CAJA DISPENSADORA POR 100 CAPSULAS EN BLISTER DE ALUMINIOPVCPVDC.;M01AH01;CELECOXIB;INVIMA 2023M-0001010-R3;CELECOXIB;ORAL
19926701-8;CELECOXIB 200 MG CAPSULAS;CAJA DISPENSADOR POR 250 CAPSULAS EN BLISTER  ALUMINIO  PVC   PVDC;M01AH01;CELECOXIB;INVIMA 2023M-0001010-R3;CELECOXIB;ORAL
19926705-2;CARTILOX SOBRE 1500 MG;CAJA PLEGADIZA CARTON CON 28 SOBRES DE ALUMINIO PAUCH POR 3, 8 G CU.;M01AX05;BENZIDAMINA;INVIMA 2002M-0001012;GLUCOSAMINA SULFATO CRISTALINA 1888,6 MG EQUIVALENTE A GLUCOSAMINA SULFATO;ORAL
19926421-3;MICETAL 1% SOLUCION DERMICA;FRASCO PLASTICO DE POLIETILENO DE ALTA DENSIDAD CON BOMBA ATOMIZADORA PROTEGIDA CON TAPA PLASTICA TRANSPARENTE, CONTENIENDO 30 M;;;INVIMA 2002M-0000949;FLUTRIMAZOL;
19926450-2;FITOSTIMOLINE - GASAS;MUESTRA MEDICA. CAJA POR 3 GASAS  CON 4 G DE CREMA;V08AA05;EXTRANEAL;INVIMA 2002M-0000980;2- FENOXIETANOL EXTRACTO ACUOSO DE TRITICUM VULGARE;TOPICA  EXTERNA
19926478-14;HIOSCINA N-BUTIL BROMURO + DIPIRONA;USO INSTITUCIONAL:CAJA POR 15 AMPOLLA POR 5 mL.;A03DB04;BUTILESCOPOLAMINA Y ANALGESICOS;INVIMA 2020M-0000903-R2;DIPIRONA SoDICA MONOHIDRATO 2.64G EQUIVALENTE A DIPIRONA SODICA N-BUTIL BROMURO DE HIOSCINA;INTRAMUSCULAR INTRAVENOSA
19926481-1;TRACTAL 3;MUESTRA MeDICA : CAJA POR 4 COMPRIMIDOS EN BLISTER ALUMINIO PVC;N05AX08;RISPERIDONA;INVIMA 2012M-0000898-R1;RISPERIDONA;ORAL
19925863-5;CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI;FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 30 TABLETAS MASTICABLES;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA 2002M-0002089;ACIDO ASCORBICO ACIDO FOLICO ACIDO PANTOTENOICO COMO  CALCIO PANTOTENATO BETA CAROTENO BIOTINA CALCIO COMO (FOSFATO DIBASICO CALCICO Y CALCIO CARBONATO) CIANOCOBALAMINA COBRE COMO OXIDO ;BUCAL
19925863-9;CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI;FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 100 TABLETAS MASTICABLES;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA 2002M-0002089;ACIDO ASCORBICO ACIDO FOLICO ACIDO PANTOTENOICO COMO  CALCIO PANTOTENATO BETA CAROTENO BIOTINA CALCIO COMO (FOSFATO DIBASICO CALCICO Y CALCIO CARBONATO) CIANOCOBALAMINA COBRE COMO OXIDO ;BUCAL
19925332-2;PEGASYS SOLUCION INYECTABLE 135 MCG  ML;CAJA X 4 VIALES DE 2 ML VIDRIO TIPO I CON TAPAN DE CAUCHO Y CuPSULA DE ALUMINIO.;L03AB11;PEGINTERFERON ALFA-2A;INVIMA 2001M-0000883;PEGINTERFERON ALFA- 2A(40 KD);PARENTERAL
19925336-2;NASTIZOL EXPECTORANTE 8 MG;CAJA PLEGADIZA POR 15 CAPSULAS BLANDAS;R05CB02;BROMHEXINA;INVIMA 2001M-0000779;BROMHEXINA CLORHIDRATO;ORAL
19925361-2;DICLOFENACO SODICO 50 MG. FOSFATO DE CODEINA 30 MG.;CAJA POR 4 TABLETAS BLISTER DE PVCPEPVDC MAS PAPEL ALUMINIO EN PLAQUETA;R05DA04;CODEINA;INVIMA 2011M-0000817-R1;DICLOFENACO SODICO FOSFATO DE CODEINA HEMIHYDRATO;ORAL
19925402-1;SIBUTRAMINA MK 10 MG CAPSULAS;CAJA POR 10 CAPSULAS EN BLISTER PVDC- ALUMINIO POR 5 CAPSULAS.;A08AA10;SIBUTRAMINA;INVIMA 2001M-0000797;SIBUTRAMINA CLORHIDRATO MONOHIDRATO;ORAL
19925515-1;TRIMETOPRIM SULFA F SUSPENSIoN;FRASCOS PET AMBAR CON 60 ML;J01EE01;SULFAMETOXAZOL Y TRIMETOPRIM;INVIMA 2001M-0000868;SULFAMETOXAZOL MICRONIZADO USP TRIMETOPRIM MICRONIZADO USP;ORAL
19925585-5;ATELIT 75 MG TABLETAS;MUESTRA MEDICA: CAJA POR 7 TABLETAS EN BLISTER ALU-ALU (POLIAMIDA-OPA, FOIL DE ALUMINIO, FILM DE PVC)ALUMINIO.;B01AC04;CLOPIDOGREL;INVIMA 2022M-0000836-R3;CLOPIDOGREL BISULFATO 97,854 MG EQUIVALENTE A CLOPIDOGREL BASE;ORAL
19925864-9;CENTRUM JUNIOR MaS C, TABLETAS MASTICABLES SABORES CEREZA, NARANJA Y TUTTI   FRUTTI;FRASCO EN POLIETILENO DE ALTA DENSIDAD BLANCO CON TAPA DE SEGURIDAD BLANCA EN POLIPROPILENO, CON 100 TABLETAS CADA FRASCO.;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA 2002M-0002090;ACETATO DE VITAMINA A ACETATO DE VITAMINA E aCIDO ASCoRBICO ACIDO FoLICO USP aCIDO PANTOTeNICO EN FORMA DE PANTOTENATO DE CALCIO BETACAROTENO BIOTINA CIANOCOBALAMINA CLORURO DE CROMO E;BUCAL
19925491-1;ACETAMINOFEN JARABE 3G  100 ML;FRASCO PLASTICO PET BLANCO POR 60 ML.;N02BE01;PARACETAMOL;INVIMA 2001M-0000800;ACETAMINOFEN;ORAL
19925588-4;ZENTIUS COMPRIMIDOS RECUBIERTOS 20 MG;CAJA POR 30 COMPRIMIDOS EN BLISTER ALUMINIO- PVCACLAR;N06AB04;CITALOPRAM;INVIMA 2021M-0000828-R2;CITALOPRAM EQUIVALENTE A 25MG DE CITALOPRAM BROMHIDRATO;ORAL
19925646-1;BETACAROTENO 25.000 U.I.;FRASCO PLuSTICO X 100 CuPSULAS BLANDAS FRASCO EN KODAPAK PET COPOLYESTER, TAPA EN POLIPROPILENO BLANCA TIPO;A11CA01;RETINOL ( VIT A);INVIMA 2001M-0000839;BETACAROTENO   30% 50,00MG EQUIVALENTE A 25000 UI DE VITAMINA A;ORAL
19925686-3;PRAVYL TABLETAS RECUBIERTAS 40 MG;CAJAS CON 30 TABLETAS RECUBIERTAS EN BLISTERES DE PVC AMBAR - ALUMINIO POR 10 TABLETAS CADA UNO.;C10AA03;PRAVASTATINA;INVIMA 2012M-0000892-R1;PRAVASTATINA SoDICA;ORAL
19925483-1;BI-EUGLUCON TABLETAS LACADAS 5002.5 MG;MUESTRA MeDICA: CAJA POR 2 TABLETAS EN BLISTER ALUMINIOPVC;A10BA02;METFORMINA;INVIMA 2012M-0000749-R1;CLORHIDRATO DE METFORMINA GLIBENCLAMIDA;ORAL
19925595-1;FLUORESCEINA POEN SOLUCION OFTALMICA;CAJA CON FRASCO GOTERO DE ALTA Y BAJA DENSIDAD, TAPA DE POLIPROPILENO Y PRECINTO DE SEGURIDAD POR 5ML;S01JA01;FLUORESCEINA;INVIMA 2003M-0002418;FLUORESCEINA SODICA;CONJUNTIVAL
19925697-1;ROFECOXIB 25 MG TABLETAS;CAJAS CON 10 TABLETAS EN BLISTERES DE PVCPVDC- ALUMINIO POR 10 TABLETAS CADA UNO.;M01AH02;ROFECOXIB;INVIMA 2002M-0000918;ROFECOXIB;ORAL
19926005-2;FLUOXETINA 20 MG;ESTUCHE POR 28 CAPSULAS EN BLISTER DE ALUMINIO  PVC;N06AB03;FLUOXETINA;INVIMA 2001M-0000878;FLUOXETINA CLORHIDRATO EQUIVALENTE A FLUOXETINA BASE;ORAL
19926051-2;SILIGAS ;MUESTRA MEDICA: CAJA PLEGADIZA CON FRASCO GOTERO BLANCO DE POLIETILENO SON SUBTAPA DE POLIETILENO COLOR NATURAL PEBD Y TAPA BLAN;A03AX13;SILICONAS;INVIMA 2020M-0000870-R2;DIMETILPOLISILOXANO;ORAL
19926189-2;ESPASMO DOLOGINEX  COMPRIMIDOS REVESTIDOS;CAJA POR 20 TABLETAS EN BLISTER PVCPVAC POR 10 TABLETAS;V08AA05;EXTRANEAL;INVIMA 2002M-0000932;CLONIXINATO DE LISINA PROPINOX CLORHIDRATO;ORAL
19926189-3;ESPASMO DOLOGINEX  COMPRIMIDOS REVESTIDOS;CAJA POR 50 TABLETAS EN BLISTER PVCPVAC POR 10 TABLETAS;V08AA05;EXTRANEAL;INVIMA 2002M-0000932;CLONIXINATO DE LISINA PROPINOX CLORHIDRATO;ORAL
19926320-1;GLIMERID TABLETAS 2 MG;CAJA POR 16 TABLETAS;A10BB12;GLIMEPIRIDA;INVIMA 2002M-0000960;GLIMEPIRIDE;ORAL
19926324-2;CIPLADUOVIR TABLETAS;CAJA DE CARToN POR 60 TABLETAS EN BLISTER DE PVCALUMINIO.;J05AR01;LAMIVUDINA Y ZIDOVUDINA;INVIMA 2012M-0000919-R1;LAMIVUDINA ZIDOVUDINA;ORAL
19925306-14;MEJORAL 200 TABLETAS RECUBIERTAS;TIRA (SOBRE) X 4 TABLETAS  MUESTRA MEDICA EN TIRAS DE POLIPAPERLAMINADO;M01AE01;IBUPROFENO;INVIMA 2012M-0001647-R1;IBUPROFENO;ORAL
19925306-8;MEJORAL 200 TABLETAS RECUBIERTAS;CAJA POR 20 TABLETAS EN TIRAS DE POLIPAPERLAMINADO;M01AE01;IBUPROFENO;INVIMA 2012M-0001647-R1;IBUPROFENO;ORAL
19925404-3;BUTRAMIN CaPSULAS 15 MG.;CAJA CON 30 CAPSULAS EN BLISTER PVCALUMINIO POR 10 CuPSULAS CADA UNO.;A08AA10;SIBUTRAMINA;INVIMA 2001M-0000818;SIBUTRAMINA CLORHIDRATO MONOHIDRATO;ORAL
19925561-1;ZIDOVUDINA CaPSULAS 100 MG;CAJAS CON 10 CAPSULAS EN BLISTERES DE PVC AMBAR - ALUMINIO POR 10 CAPSULAS CADA UNO.;J05AF01;ZIDOVUDINA;INVIMA 2001M-0000865;ZIDOVUDINA;ORAL
19925563-1;BROMHEXINA 8 MG5 ML JARABE;CAJA X UN FRASCO DE POLIETILENTEREFTALATO (PET) AMBAR X 120ML CON CUCHARA DOSIFICADORA.;R05CB02;BROMHEXINA;INVIMA 2023M-0000889-R3;BROMHEXINA CLORHIDRATO;ORAL
19925585-3;ATELIT 75 MG TABLETAS;MUESTRA MEDICA: CAJA POR 2 TABLETAS EN BLISTER ALU-ALU (POLIAMIDA-OPA, FOIL DE ALUMINIO, FILM DE PVC)ALUMINIO.;B01AC04;CLOPIDOGREL;INVIMA 2022M-0000836-R3;CLOPIDOGREL BISULFATO 97,854 MG EQUIVALENTE A CLOPIDOGREL BASE;ORAL
19925745-1;SERVANOLOL 40 MG TABLETAS RECUBIERTAS.;CAJA POR 40 TABLETAS RECUBIERTAS EN BLISTER PVDCALUMINIO POR 10 TABLETAS CU.;C07AA05;PROPRANOLOL;INVIMA 2002M-0001084;PROPRANOLOL CLORHIDRATO;ORAL
19925810-3;PIROXICAM 20 MG CAPSULAS;FRASCO PLASTICO POR 20 CuPSULAS, EN CAJA DE CARTAN.;M01AC01;PIROXICAM;INVIMA 2002M-0001196;PIROXICAM;ORAL
19925863-4;CENTRUM JUNIOR MAS CALCIO TABLETAS MASTICABLES SABORES NARANJA, CEREZA,  Y TUTTI FRUTTI;FRASCO DE POLIETILENO DE ALTA DENSIDAD BLANCO, TAPA DE SEGURIDAD BLANCA, EN POLIPROPILENO POR 20 TABLETAS MASTICABLES;A11AA03;MULTIVITAMINAS Y OTROS MINERALES INCL COMBINACIONES;INVIMA 2002M-0002089;ACIDO ASCORBICO ACIDO FOLICO ACIDO PANTOTENOICO COMO  CALCIO PANTOTENATO BETA CAROTENO BIOTINA CALCIO COMO (FOSFATO DIBASICO CALCICO Y CALCIO CARBONATO) CIANOCOBALAMINA COBRE COMO OXIDO ;BUCAL
19925483-6;BI-EUGLUCON TABLETAS LACADAS 5002.5 MG;MUESTRA MEDICA: CAJA POR 6 TABLETAS EN BLISTER ALUMINIOPVC;A10BA02;METFORMINA;INVIMA 2012M-0000749-R1;CLORHIDRATO DE METFORMINA GLIBENCLAMIDA;ORAL
19925561-4;ZIDOVUDINA CaPSULAS 100 MG;CAJAS CON 100 CAPSULAS EN BLISTERES DE PVC AMBAR- ALUMINIO POR 10 CAPSULAS CADA UNO.;J05AF01;ZIDOVUDINA;INVIMA 2001M-0000865;ZIDOVUDINA;ORAL
19925591-3;LOTESOFT SUSPENSION OFTALMICA;Muestra medica: Caja de cartulina conteniendo un frasco por 5 mL color blanco con un inserto (gotero) de polietileno de baja den;S01BA14;LOTEPREDNOL;INVIMA 2023M-0003224-R2;LOTEPREDNOL ETABONATO;CONJUNTIVAL
19925815-5;GEMFIBROZILO 600 MG TABLETAS;FRASCO DE POLIETILENO DE ALTA DENSIDAD, X 28 TABLETAS EN CAJA DE CARTON;C10AB04;GEMFIBROZIL;INVIMA 2002M-0001193;GEMFIBROZILO;ORAL
19925464-1;CLAMICIL 400-57 MG  5 ML  BID GRANULOS PARA SUSPENSION;CAJA DE CARTON CON UN FRASCO DE VIDRIO AMBAR TIPO III PARA FORMAR UNA SUSPENSION POR 70ML.;J01CR02;AMOXICILINA E INHIBIDOR ENZIMATICO;INVIMA 2012M-0000956-R1;ACIDO CLAVULANICO AMOXICILINA;ORAL
19925466-2;NODIK 500 MG TABLETAS RECUBIERTAS;MUESTRA MEDICA:  CAJA POR 2 TABLETAS EN BLISTER PVCPVDC  AMBAR  - FOIL DE ALUMINIO;P01AX11;NITAZOXANIDA;INVIMA2014M-0003686-R1;NITAZOXANIDA;ORAL
19925588-9;ZENTIUS COMPRIMIDOS RECUBIERTOS 20 MG;MUESTRA MeDICA: CAJA POR 20 COMPRIMIDOS EN BLiSTER ALUMINIO-PVCACLAR.;N06AB04;CITALOPRAM;INVIMA 2021M-0000828-R2;CITALOPRAM EQUIVALENTE A 25MG DE CITALOPRAM BROMHIDRATO;ORAL
19925591-2;LOTESOFT SUSPENSION OFTALMICA;Muestra medica: caja de cartulina conteniendo un Frasco por 2mL color blanco con un inserto(gotero) de polietileno de baja densi;S01BA14;LOTEPREDNOL;INVIMA 2023M-0003224-R2;LOTEPREDNOL ETABONATO;CONJUNTIVAL
19925381-5;SERTAL 10 MG COMPRIMIDOS RECUBIERTOS;CAJA X 10 COMPRIMIDOS EN BLISTER DE ALUMINIO - PVC CON INSERTO;V08AA05;IOXITALAMICO ACIDO;INVIMA 2019M-0001049-R2;PROPINOX CLORHIDRATO (PARGEVERINA);ORAL
19925430-1;OSFICAR 70 MG TABLETAS;M.M CAJA PLEGADIZA CON BLISTER PVC POR 1 TABLETA;M05BA04;ALENDRONICO aACIDO;INVIMA 2017M-0000804-R2;ALENDRONATO MONOSODICO TRIHIDRATADO 91,365 MG EQUIVALENTE A ACIDO ALENDRONICO;ORAL
19925485-5;BI-EUGLUCON TABLETAS LACADAS 5005 MG;BLISTER DE ALUMINIOPVC POR 15 TABLETAS. CAJA POR 60 TABLETAS.;A10BD02;METFORMINA Y SULFONAMIDAS;INVIMA 2012M-0000750-R1;CLORHIDRATO DE METFORMINA GLIBENCLAMIDA;ORAL
19925491-2;ACETAMINOFEN JARABE 3G  100 ML;FRASCO PLASTICO PET BLANCO POR 120 ML.;N02BE01;PARACETAMOL;INVIMA 2001M-0000800;ACETAMINOFEN;ORAL
19925588-5;ZENTIUS COMPRIMIDOS RECUBIERTOS 20 MG;MUESTRA MeDICA:CAJA POR 4 COMPRIMIDOS EN BLISTER ALUMINIO- PVCACLAR;N06AB04;CITALOPRAM;INVIMA 2021M-0000828-R2;CITALOPRAM EQUIVALENTE A 25MG DE CITALOPRAM BROMHIDRATO;ORAL
19925687-1;DOLICOX 150MG 5ML JARABE;FRASCO PET AMBAR POR 60 ML.;N02BE01;PARACETAMOL;INVIMA 2020M-0000846-R2;ACETAMINOFEN;ORAL
19925709-4;SEX-MEN TABLETAS 50 MG;CAJA POR 4 TABLETAS EN BLISTER DE PVC  ALUMINIO POR DOS TABLETA CADA UNO.;G04BE03;SILDENAFIL;INVIMA 2001M-0000859;SILDENAFIL CITRATO 70,22 MG EQUIVALENTE A  SILDENAFIL BASE;ORAL
19925979-3;CLOPIDOGREL 75 MG TABLETAS;CAJA POR 28 TABLETAS EN BLISTER DE ALUMINIOALUMINIO.;B01AC04;CLOPIDOGREL;INVIMA 2002M-0000991;CLOPIDOGREL BISULFATO (EQUIVALENTE A 75,00MG DE CLOPIDOGREL);ORAL
19925736-2;LORATADINA JARABE;FRASCO DE VIDRIO AMBAR TIPO II POR 120 ML.;R06AX13;LORATADINA;INVIMA 2002M-0000917;LORATADINA;ORAL
19925802-3;CETIRIZINA TABLETAS.;CAJA PLEGADIZA CARTULINA CON 10 TABLETAS EN BLISTER PVCALUMINIO POR 10 TABLETAS CU;R06AE07;CETIRIZINA;INVIMA 2001M-0000852;CETIRIZINA DICLORHIDRATO;ORAL
19925842-2;DIPIRONA DE 2.5 GRAMOS 5 ML SOLUCION INYECTBLE;CAJA X 10 AMPOLLAS. CADA AMPOLLA POR 5ML CONTIENE 2,5 G DE DIPIRONA;N02BB02;METAMIZOL SODIO;INVIMA 2002M-0000976;DIPIRONA (METILMELUBRINA);PARENTERAL
19925868-1;DESPAR N.F. SUSPENSION;FRASCO PLASTICO POR 10 ML.;P02CA03;ALBENDAZOL;INVIMA 2001M-0000822;ALBENDAZOL MICRONIZADO;ORAL
19925921-1;VULAMOX BID TABLETAS;FRASCO DE VIDRIO POR 12 TABLETAS EN CAJA;J01CR02;AMOXICILINA E INHIBIDOR ENZIMATICO;INVIMA 2002M-0000945;AMOXICILINA TRIHIDRATADA EQUIVALENTE A AMOXICILINA CLAVULANATO DE POTASIO EQUIVALENTE A ACIDO CLAVULANICO;ORAL
19925842-1;DIPIRONA DE 2.5 GRAMOS 5 ML SOLUCION INYECTBLE;CAJA X 5 AMPOLLAS. CADA AMPOLLA POR 5ML CONTIENE 2,5 G DE DIPIRONA;N02BB02;METAMIZOL SODIO;INVIMA 2002M-0000976;DIPIRONA (METILMELUBRINA);PARENTERAL
19925916-2;NOTHAV;CAJA CON JERINGA PRELLENADA X 0, 5 ML DE SUSPENSIoN.;J07BC02;HEPATITIS AM INACTIVADA VIRUS ENTERO;INVIMA 2002M-0001882;ANTiGENO HEPATITIS  A;PARENTERAL
19925938-1;ESTRADOT 75 PARCHE TRANSDERMICO;CAJA POR 2 SOBRES EN ALUMINIO TERMOSELLABLE;G03CA03;ESTRADIOL;INVIMA 2002M-0001292;ESTRADIOL;TRANSDERMAL
19926125-2;DIPIRONA  INYECTABLE;CAJA DE CARTON POR 5 AMPOLLETAS DE 5ML CADA UNA, EN VIDRIO AMBAR TIPO I.;N02BB02;METAMIZOL SODIO;INVIMA 2002M-0000982;DIPIRONA MAGNESICA;PARENTERAL
19926199-6;MERTHIOLATE PLUS INCOLORO;FRASCO EN POLIETILENO DE ALTA DENSIDA POR 1000 ML TAPA POLIPROPILENO;;;INVIMA 2002M-0001924;CLORURO DE BENZALCONIO;
19925745-2;SERVANOLOL 40 MG TABLETAS RECUBIERTAS.;PRESENTACIAN HOSPITALARIA POR 1000 TABLETAS RECUBIERTAS EN BLISTER PVDCALUMINIO.;C07AA05;PROPRANOLOL;INVIMA 2002M-0001084;PROPRANOLOL CLORHIDRATO;ORAL
19925811-4;PIROXICAM 10 MG CAPSULAS;CAJA DE CARTON CON FRASCO EN POLIETILENO DE ALTA DENSIDAD POR 50 CAPSULAS.;M01AC01;PIROXICAM;INVIMA 2002M-0000920;PIROXICAM;ORAL
